mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
7	5	1/8	1/8	4/4	2	1	ii		E	I		ii	ii							m	0	0	6, 3, 7		6	6	1	3	0.25	0.041666666666666664	0.3333333333333333	0.1111111111111111
7	5	1/4	1/4	4/4	2	1	I6(11)		E	I		I6(11)	I		6	11				M	0	0	8, 5, 4	3	4	8	0	4	0.0	0.0	0.375	0.0
7	5	3/8	3/8	4/4	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
7	5	1/2	1/2	4/4	2	1	IV(9)		E	I		IV(9)	IV			9				M	0	0	3, 7, 4	5	3	3	1	5	0.16666666666666666	0.041666666666666664	0.4583333333333333	0.08333333333333333
7	5	5/8	5/8	4/4	2	1	ii		E	I		ii	ii							m	0	0	6, 3, 7		6	6	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
7	5	3/4	3/4	4/4	2	1	V65		E	I		V65	V		65					Mm7	0	0	9, 6, 3, 5		5	9	1	5	0.16666666666666666	0.041666666666666664	0.5833333333333334	0.06666666666666667
7	5	7/8	7/8	4/4	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
8	6	0	0	4/4	2	1	V(4)|HC}		E	I		V(4)	V			4		HC	}	M	0	0	5, 4, 6		5	5	1	5	0.16666666666666666	0.041666666666666664	0.7083333333333334	0.05555555555555555
8	6	1/8	1/8	4/4	2	1	V2		E	I		V2	V		2					Mm7	0	0	3, 5, 9, 6		5	3	0	4	0.0	0.0	0.25	0.0
8	6	1/4	1/4	4/4	2	1	I6{		E	I		I6	I		6				{	M	0	0	8, 5, 4		4	8	0	5	0.0	0.0	0.625	0.0
8	6	3/8	3/8	4/4	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.25	0.0
8	6	1/2	1/2	4/4	2	1	IV		E	I		IV	IV							M	0	0	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
8	6	5/8	5/8	4/4	2	1	ii		E	I		ii	ii							m	0	0	6, 3, 7		6	6	0	5	0.0	0.0	0.375	0.0
8	6	3/4	3/4	4/4	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	0	5	0.0	0.0	0.375	0.0
8	6	7/8	7/8	4/4	2	1	iii		E	I		iii	iii							m	0	0	8, 5, 9		8	8	0	5	0.0	0.0	0.375	0.0
9	7	0	0	4/4	2	1	vi7		E	I		vi7	vi		7					mm7	0	0	7, 4, 8, 5		7	7	0	5	0.0	0.0	0.375	0.0
9	7	1/8	1/8	4/4	2	1	ii		E	I		ii	ii							m	0	0	6, 3, 7		6	6	0	4	0.0	0.0	0.25	0.0
9	7	1/4	1/4	4/4	2	1	viio		E	I		viio	vii	o						o	0	0	9, 6, 3		9	9	0	5	0.0	0.0	0.625	0.0
9	7	3/8	3/8	4/4	2	1	V7		E	I		V7	V		7					Mm7	0	0	5, 9, 6, 3		5	5	2	6	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
9	7	1/2	1/2	4/4	2	1	I		E	I		I	I							M	0	0	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
9	7	9/16	9/16	4/4	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	0	2	0.0	0.0	0.125	0.0
9	7	5/8	5/8	4/4	2	1	vi		E	I		vi	vi							m	0	0	7, 4, 8		7	7	0	3	0.0	0.0	0.1875	0.0
9	7	11/16	11/16	4/4	2	1	ii6		E	I		ii6	ii		6					m	0	0	3, 7, 6		6	3	0	3	0.0	0.0	0.1875	0.0
9	7	3/4	3/4	4/4	2	1	V(64)		E	I		V(64)	V			64				M	0	0	5, 4, 8		5	5	0	3	0.0	0.0	0.375	0.0
9	7	7/8	7/8	4/4	2	1	V		E	I		V	V							M	0	0	5, 9, 6		5	5	1	3	0.25	0.0625	0.3125	0.16666666666666666
10	8	0	0	4/4	2	1	I|PAC}	1	E	I		I	I					PAC	}	M	0	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	0.9375	0.0625
10	8	1/4	1/4	4/4	2	1	I6{	1	E	I		I6	I		6				{	M	0	0	8, 5, 4		4	8	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
10	8	3/8	3/8	4/4	2	1	I	1	E	I		I	I							M	0	0	4, 8, 5		4	4	1	4	0.2	0.041666666666666664	0.3333333333333333	0.1111111111111111
11	8	0	0	4/4	2	1	I|PAC}	2	E	I		I	I					PAC	}	M	0	0	4, 8, 5		4	4	1	6	0.14285714285714285	0.0625	0.9375	0.0625
