quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	0.5	2	1	0	0	4/4	2	2	1/8	1/8	1	-1	4	52	E3	3	54
3	1.0	2	1	0	0	4/4	2	1	1/4	1/4	1		6	54	F#3	3	48
3	0.25	2	1	0	0	4/4	1	1	1/16	1/16	1		6	66	F#4	4	25
3	0.25	2	1	0	0	4/4	1	2	1/16	1/16	1		6	66	F#4	4	41
13/4	0.25	2	1	1/16	1/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	26
7/2	0.5	2	1	1/8	1/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	55
7/2	0.25	2	1	1/8	1/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	27
7/2	0.25	2	1	1/8	1/8	4/4	1	2	1/16	1/16	1		5	71	B4	4	42
15/4	0.25	2	1	3/16	3/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	28
4	1.0	2	1	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	56
4	0.25	2	1	1/4	1/4	4/4	1	1	1/16	1/16	1		8	68	G#4	4	29
4	0.25	2	1	1/4	1/4	4/4	1	2	1/16	1/16	1		8	68	G#4	4	43
17/4	0.25	2	1	5/16	5/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	30
9/2	0.5	2	1	3/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	49
9/2	0.25	2	1	3/8	3/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	31
9/2	0.25	2	1	3/8	3/8	4/4	1	2	1/16	1/16	1		7	73	C#5	5	44
19/4	0.25	2	1	7/16	7/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	32
5	0.5	2	1	1/2	1/2	4/4	2	1	1/8	1/8	1		6	54	F#3	3	50
5	0.25	2	1	1/2	1/2	4/4	1	1	1/16	1/16	1		9	63	D#4	4	33
5	0.25	2	1	1/2	1/2	4/4	1	2	1/16	1/16	1		9	63	D#4	4	45
21/4	0.25	2	1	9/16	9/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	34
11/2	0.5	2	1	5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	51
11/2	0.25	2	1	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	35
11/2	0.25	2	1	5/8	5/8	4/4	1	2	1/16	1/16	1		5	71	B4	4	46
23/4	0.25	2	1	11/16	11/16	4/4	1	1	1/16	1/16	1		9	63	D#4	4	36
6	0.5	2	1	3/4	3/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	52
6	0.25	2	1	3/4	3/4	4/4	1	1	1/16	1/16	1		7	61	C#4	4	37
6	1.0	2	1	3/4	3/4	4/4	1	2	1/4	1/4	1		7	61	C#4	4	47
25/4	0.25	2	1	13/16	13/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	38
13/2	0.5	2	1	7/8	7/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	53
13/2	0.25	2	1	7/8	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	39
27/4	0.25	2	1	15/16	15/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	40
7	0.25	3	2	0	0	4/4	2	1	1/16	1/16	1		5	47	B2	2	70
7	1.0	3	2	0	0	4/4	1	1	1/4	1/4	1		9	63	D#4	4	57
7	1.0	3	2	0	0	4/4	1	1	1/4	1/4	1		6	66	F#4	4	57
7	1.0	3	2	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	57
29/4	0.25	3	2	1/16	1/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	71
15/2	0.25	3	2	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	72
31/4	0.25	3	2	3/16	3/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	73
8	0.5	3	2	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	74
8	0.25	3	2	1/4	1/4	4/4	1	1	1/16	1/16	1		4	64	E4	4	58
33/4	0.25	3	2	5/16	5/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	59
17/2	1.0	3	2	3/8	3/8	4/4	2	1	1/4	1/4	1		4	52	E3	3	75
17/2	0.25	3	2	3/8	3/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	60
35/4	0.25	3	2	7/16	7/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	61
9	1.0	3	2	1/2	1/2	4/4	2	2	1/4	1/4	1		5	47	B2	2	78
9	1.0	3	2	1/2	1/2	4/4	2	2	1/4	1/4	1		6	54	F#3	3	78
9	0.25	3	2	1/2	1/2	4/4	1	1	1/16	1/16	1		6	66	F#4	4	62
37/4	0.25	3	2	9/16	9/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	63
19/2	0.5	3	2	5/8	5/8	4/4	2	1	1/8	1/8	1		9	51	D#3	3	76
19/2	0.25	3	2	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	64
39/4	0.25	3	2	11/16	11/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	65
10	1.0	3	2	3/4	3/4	4/4	2	2	1/4	1/4	1		5	47	B2	2	79
10	1.0	3	2	3/4	3/4	4/4	2	2	1/4	1/4	1	1	4	52	E3	3	79
10	0.25	3	2	3/4	3/4	4/4	1	1	1/16	1/16	1		8	68	G#4	4	66
41/4	0.25	3	2	13/16	13/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	67
21/2	0.5	3	2	7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	77
21/2	0.25	3	2	7/8	7/8	4/4	1	1	1/16	1/16	1		4	64	E4	4	68
43/4	0.25	3	2	15/16	15/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	69
11	1.0	4	3	0	0	4/4	2	1	1/4	1/4	1		5	47	B2	2	96
11	0.5	4	3	0	0	4/4	2	2	1/8	1/8	1	-1	4	52	E3	3	102
11	1.0	4	3	0	0	4/4	2	1	1/4	1/4	1		6	54	F#3	3	96
11	0.25	4	3	0	0	4/4	1	1	1/16	1/16	1		6	66	F#4	4	80
45/4	0.25	4	3	1/16	1/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	81
23/2	0.5	4	3	1/8	1/8	4/4	2	2	1/8	1/8	1		9	51	D#3	3	103
23/2	0.25	4	3	1/8	1/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	82
47/4	0.25	4	3	3/16	3/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	83
12	1.0	4	3	1/4	1/4	4/4	2	2	1/4	1/4	1		4	52	E3	3	104
12	0.25	4	3	1/4	1/4	4/4	1	1	1/16	1/16	1		8	68	G#4	4	84
49/4	0.25	4	3	5/16	5/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	85
25/2	0.5	4	3	3/8	3/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	97
25/2	0.25	4	3	3/8	3/8	4/4	1	1	1/16	1/16	1		7	73	C#5	5	86
51/4	0.25	4	3	7/16	7/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	87
13	0.5	4	3	1/2	1/2	4/4	2	1	1/8	1/8	1		6	54	F#3	3	98
13	0.25	4	3	1/2	1/2	4/4	1	1	1/16	1/16	1		9	63	D#4	4	88
53/4	0.25	4	3	9/16	9/16	4/4	1	1	1/16	1/16	1		7	73	C#5	5	89
27/2	0.5	4	3	5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	99
27/2	0.25	4	3	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	90
55/4	0.25	4	3	11/16	11/16	4/4	1	1	1/16	1/16	1		9	63	D#4	4	91
14	0.5	4	3	3/4	3/4	4/4	2	1	1/8	1/8	1		4	52	E3	3	100
14	0.25	4	3	3/4	3/4	4/4	1	1	1/16	1/16	1		7	61	C#4	4	92
57/4	0.25	4	3	13/16	13/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	93
29/2	0.5	4	3	7/8	7/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	101
29/2	0.25	4	3	7/8	7/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	94
59/4	0.25	4	3	15/16	15/16	4/4	1	1	1/16	1/16	1		10	70	A#4	4	95
15	0.25	5	4	0	0	4/4	2	1	1/16	1/16	1		5	47	B2	2	119
15	1.0	5	4	0	0	4/4	1	1	1/4	1/4	1		9	63	D#4	4	105
15	1.0	5	4	0	0	4/4	1	1	1/4	1/4	1		6	66	F#4	4	105
15	1.0	5	4	0	0	4/4	1	1	1/4	1/4	1		5	71	B4	4	105
61/4	0.25	5	4	1/16	1/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	120
31/2	0.25	5	4	1/8	1/8	4/4	2	1	1/16	1/16	1		5	59	B3	3	121
63/4	0.25	5	4	3/16	3/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	122
16	1.0	5	4	1/4	1/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	123
16	0.25	5	4	1/4	1/4	4/4	1	1	1/16	1/16	1		4	64	E4	4	106
65/4	0.25	5	4	5/16	5/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	107
33/2	0.5	5	4	3/8	3/8	4/4	2	2	1/8	1/8	1	1	4	52	E3	3	126
33/2	0.5	5	4	3/8	3/8	4/4	1	2	1/8	1/8	1		8	68	G#4	4	118
33/2	0.25	5	4	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	108
67/4	0.25	5	4	7/16	7/16	4/4	1	1	1/16	1/16	1		5	71	B4	4	109
17	1.0	5	4	1/2	1/2	4/4	2	2	1/4	1/4	1	0	4	52	E3	3	127
17	1.0	5	4	1/2	1/2	4/4	2	2	1/4	1/4	1		3	57	A3	3	127
17	0.25	5	4	1/2	1/2	4/4	1	1	1/16	1/16	1		7	73	C#5	5	110
69/4	0.25	5	4	9/16	9/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	111
35/2	0.5	5	4	5/8	5/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	124
35/2	0.25	5	4	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	112
71/4	0.25	5	4	11/16	11/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	113
18	0.5	5	4	3/4	3/4	4/4	2	2	1/8	1/8	1	-1	4	52	E3	3	128
18	1.0	5	4	3/4	3/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	125
18	1.0	5	4	3/4	3/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	125
18	0.25	5	4	3/4	3/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	114
73/4	0.25	5	4	13/16	13/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	115
37/2	0.5	5	4	7/8	7/8	4/4	2	2	1/8	1/8	1	1	4	52	E3	3	129
37/2	0.25	5	4	7/8	7/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	116
75/4	0.25	5	4	15/16	15/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	117
19	1.0	6	5	0	0	4/4	2	2	1/4	1/4	1	0	4	52	E3	3	152
19	1.0	6	5	0	0	4/4	2	2	1/4	1/4	1		3	57	A3	3	152
19	0.25	6	5	0	0	4/4	1	1	1/16	1/16	1		7	73	C#5	5	130
77/4	0.25	6	5	1/16	1/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	131
39/2	0.5	6	5	1/8	1/8	4/4	2	1	1/8	1/8	1		7	61	C#4	4	146
39/2	0.25	6	5	1/8	1/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	132
79/4	0.25	6	5	3/16	3/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	133
20	0.5	6	5	1/4	1/4	4/4	2	2	1/8	1/8	1	-1	4	52	E3	3	153
20	1.0	6	5	1/4	1/4	4/4	2	1	1/4	1/4	1		8	56	G#3	3	147
20	1.0	6	5	1/4	1/4	4/4	2	1	1/4	1/4	1		5	59	B3	3	147
20	0.25	6	5	1/4	1/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	134
81/4	0.25	6	5	5/16	5/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	135
41/2	0.5	6	5	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	154
41/2	0.25	6	5	3/8	3/8	4/4	1	1	1/16	1/16	1		4	76	E5	5	136
83/4	0.25	6	5	7/16	7/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	137
21	0.5	6	5	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	148
21	0.5	6	5	1/2	1/2	4/4	2	1	1/8	1/8	1		7	61	C#4	4	148
21	0.25	6	5	1/2	1/2	4/4	1	1	1/16	1/16	1		7	73	C#5	5	138
85/4	0.25	6	5	9/16	9/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	139
43/2	0.5	6	5	5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	149
43/2	0.25	6	5	5/8	5/8	4/4	1	1	1/16	1/16	1		5	71	B4	4	140
87/4	0.25	6	5	11/16	11/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	141
22	0.5	6	5	3/4	3/4	4/4	2	1	1/8	1/8	1		6	54	F#3	3	150
22	0.5	6	5	3/4	3/4	4/4	2	1	1/8	1/8	1		3	57	A3	3	150
22	0.25	6	5	3/4	3/4	4/4	1	1	1/16	1/16	1		3	69	A4	4	142
89/4	0.25	6	5	13/16	13/16	4/4	1	1	1/16	1/16	1		9	63	D#4	4	143
45/2	0.5	6	5	7/8	7/8	4/4	2	1	1/8	1/8	1		4	52	E3	3	151
45/2	0.5	6	5	7/8	7/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	151
45/2	0.25	6	5	7/8	7/8	4/4	1	1	1/16	1/16	1		4	64	E4	4	144
91/4	0.25	6	5	15/16	15/16	4/4	1	1	1/16	1/16	1		8	68	G#4	4	145
23	0.5	7	6	0	0	4/4	2	1	1/8	1/8	1		5	47	B2	2	175
23	0.5	7	6	0	0	4/4	2	1	1/8	1/8	1		9	51	D#3	3	175
23	0.25	7	6	0	0	4/4	1	1	1/16	1/16	1		6	66	F#4	4	155
93/4	0.25	7	6	1/16	1/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	156
47/2	0.5	7	6	1/8	1/8	4/4	2	1	1/8	1/8	1		3	45	A2	2	176
47/2	0.5	7	6	1/8	1/8	4/4	2	1	1/8	1/8	1		6	54	F#3	3	176
47/2	0.25	7	6	1/8	1/8	4/4	1	1	1/16	1/16	1		9	63	D#4	4	157
95/4	0.25	7	6	3/16	3/16	4/4	1	1	1/16	1/16	1		5	59	B3	3	158
24	0.5	7	6	1/4	1/4	4/4	2	1	1/8	1/8	1		8	44	G#2	2	177
24	0.5	7	6	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	177
24	0.25	7	6	1/4	1/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	159
97/4	0.25	7	6	5/16	5/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	160
49/2	0.5	7	6	3/8	3/8	4/4	2	2	1/8	1/8	1	1	4	52	E3	3	182
49/2	0.5	7	6	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	178
49/2	0.25	7	6	3/8	3/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	161
99/4	0.25	7	6	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	162
25	0.5	7	6	1/2	1/2	4/4	2	2	1/8	1/8	1	-1	4	52	E3	3	183
25	1.0	7	6	1/2	1/2	4/4	2	1	1/4	1/4	1		3	57	A3	3	179
25	0.25	7	6	1/2	1/2	4/4	1	1	1/16	1/16	1		7	73	C#5	5	163
25	0.75	7	6	1/2	1/2	4/4	1	2	3/16	1/8	3/2		7	73	C#5	5	171
101/4	0.25	7	6	9/16	9/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	164
51/2	0.5	7	6	5/8	5/8	4/4	2	2	1/8	1/8	1		7	61	C#4	4	184
51/2	0.25	7	6	5/8	5/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	165
103/4	0.25	7	6	11/16	11/16	4/4	1	1	1/16	1/16	1		9	75	D#5	5	166
103/4	0.25	7	6	11/16	11/16	4/4	1	2	1/16	1/16	1		9	75	D#5	5	172
26	0.5	7	6	3/4	3/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	180
26	0.25	7	6	3/4	3/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	167
26	0.75	7	6	3/4	3/4	4/4	1	2	3/16	1/8	3/2		5	71	B4	4	173
105/4	0.25	7	6	13/16	13/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	168
53/2	0.5	7	6	7/8	7/8	4/4	2	2	1/8	1/8	1	1	4	52	E3	3	185
53/2	0.5	7	6	7/8	7/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	181
53/2	0.25	7	6	7/8	7/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	169
107/4	0.25	7	6	15/16	15/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	170
107/4	0.25	7	6	15/16	15/16	4/4	1	2	1/16	1/16	1		4	76	E5	5	174
27	0.5	8	7	0	0	4/4	2	2	1/8	1/8	1	-1	4	52	E3	3	213
27	1.0	8	7	0	0	4/4	2	1	1/4	1/4	1		3	57	A3	3	206
27	0.25	8	7	0	0	4/4	1	1	1/16	1/16	1		7	73	C#5	5	186
27	0.75	8	7	0	0	4/4	1	2	3/16	1/8	3/2		7	73	C#5	5	200
109/4	0.25	8	7	1/16	1/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	187
55/2	0.5	8	7	1/8	1/8	4/4	2	2	1/8	1/8	1		7	61	C#4	4	214
55/2	0.25	8	7	1/8	1/8	4/4	1	1	1/16	1/16	1		3	69	A4	4	188
111/4	0.25	8	7	3/16	3/16	4/4	1	1	1/16	1/16	1		9	75	D#5	5	189
111/4	0.25	8	7	3/16	3/16	4/4	1	2	1/16	1/16	1		9	75	D#5	5	201
28	0.5	8	7	1/4	1/4	4/4	2	1	1/8	1/8	1		8	56	G#3	3	207
28	0.25	8	7	1/4	1/4	4/4	1	1	1/16	1/16	1		5	71	B4	4	190
28	0.75	8	7	1/4	1/4	4/4	1	2	3/16	1/8	3/2		5	71	B4	4	202
113/4	0.25	8	7	5/16	5/16	4/4	1	1	1/16	1/16	1		4	64	E4	4	191
57/2	0.5	8	7	3/8	3/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	215
57/2	0.5	8	7	3/8	3/8	4/4	2	1	1/8	1/8	1		5	59	B3	3	208
57/2	0.25	8	7	3/8	3/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	192
115/4	0.25	8	7	7/16	7/16	4/4	1	1	1/16	1/16	1		4	76	E5	5	193
115/4	0.25	8	7	7/16	7/16	4/4	1	2	1/16	1/16	1		4	76	E5	5	203
29	0.5	8	7	1/2	1/2	4/4	2	2	1/8	1/8	1		6	54	F#3	3	216
29	0.5	8	7	1/2	1/2	4/4	2	1	1/8	1/8	1		3	57	A3	3	209
29	0.25	8	7	1/2	1/2	4/4	1	1	1/16	1/16	1		3	69	A4	4	194
117/4	0.25	8	7	9/16	9/16	4/4	1	1	1/16	1/16	1		9	63	D#4	4	195
59/2	0.5	8	7	5/8	5/8	4/4	2	2	1/8	1/8	1		4	52	E3	3	217
59/2	0.5	8	7	5/8	5/8	4/4	2	1	1/8	1/8	1		8	56	G#3	3	210
59/2	0.25	8	7	5/8	5/8	4/4	1	1	1/16	1/16	1		4	64	E4	4	196
59/2	0.25	8	7	5/8	5/8	4/4	1	1	1/16	1/16	1		8	68	G#4	4	196
119/4	0.25	8	7	11/16	11/16	4/4	1	1	1/16	1/16	1		6	66	F#4	4	197
30	0.5	8	7	3/4	3/4	4/4	2	1	1/8	1/8	1		5	47	B2	2	211
30	0.5	8	7	3/4	3/4	4/4	1	1	1/8	1/8	1		4	64	E4	4	198
30	0.5	8	7	3/4	3/4	4/4	1	1	1/8	1/8	1		8	68	G#4	4	198
121/4	0.5	8	7	13/16	13/16	4/4	1	2	1/8	1/8	1		5	59	B3	3	204
61/2	0.5	8	7	7/8	7/8	4/4	2	1	1/8	1/8	1		5	35	B1	1	212
61/2	0.5	8	7	7/8	7/8	4/4	1	1	1/8	1/8	1		9	63	D#4	4	199
61/2	0.5	8	7	7/8	7/8	4/4	1	1	1/8	1/8	1		6	66	F#4	4	199
123/4	0.25	8	7	15/16	15/16	4/4	1	2	1/16	1/16	1		3	57	A3	3	205
31	0.25	9	8	0	0	4/4	2	1	1/16	1/16	1		4	40	E2	2	219
31	1.0	9	8	0	0	4/4	1	1	1/4	1/4	1		8	56	G#3	3	218
31	1.0	9	8	0	0	4/4	1	1	1/4	1/4	1		5	59	B3	3	218
31	1.0	9	8	0	0	4/4	1	1	1/4	1/4	1		4	64	E4	4	218
125/4	0.25	9	8	1/16	1/16	4/4	2	1	1/16	1/16	1		5	47	B2	2	220
63/2	0.25	9	8	1/8	1/8	4/4	2	1	1/16	1/16	1		4	52	E3	3	221
127/4	0.25	9	8	3/16	3/16	4/4	2	1	1/16	1/16	1		6	54	F#3	3	222
