mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	volta	chord_id
1	0	0	1/4	4/4	2	1	1/16		1/16	1		8	56		8
1	0	0	1/4	4/4	1	2	1/8		1/8	1		4	64		2
1	0	0	1/4	4/4	1	1	1/2		1/2	1		5	71		0
1	0	1/16	5/16	4/4	2	1	1/16		1/16	1		5	59		9
1	0	1/8	3/8	4/4	2	1	1/16		1/16	1		4	52		10
1	0	1/8	3/8	4/4	1	2	1/8		1/8	1		8	68		3
1	0	3/16	7/16	4/4	2	1	1/16		1/16	1		5	59		11
1	0	1/4	1/2	4/4	2	1	1/16		1/16	1		9	51		12
1	0	1/4	1/2	4/4	1	2	1/8		1/8	1		6	66		4
1	0	5/16	9/16	4/4	2	1	1/16		1/16	1		5	59		13
1	0	3/8	5/8	4/4	2	1	1/16		1/16	1		5	47		14
1	0	3/8	5/8	4/4	1	2	1/8		1/8	1		3	69		5
1	0	7/16	11/16	4/4	2	1	1/16		1/16	1		5	59		15
1	0	1/2	3/4	4/4	2	1	1/16		1/16	1		4	52		16
1	0	1/2	3/4	4/4	1	2	1/8		1/8	1		8	68		6
1	0	1/2	3/4	4/4	1	1	1/4		1/4	1	1	5	71		1
1	0	9/16	13/16	4/4	2	1	1/16		1/16	1		5	59		17
1	0	5/8	7/8	4/4	2	1	1/16		1/16	1		8	56		18
1	0	5/8	7/8	4/4	1	2	1/8		1/8	1		4	64		7
1	0	11/16	15/16	4/4	2	1	1/16		1/16	1		5	59		19
2	1	0	0	4/4	2	1	1/16		1/16	1		9	51		31
2	1	0	0	4/4	1	2	1/8		1/8	1		6	66		24
2	1	0	0	4/4	1	1	1/4		1/4	1	-1	5	71		20
2	1	1/16	1/16	4/4	2	1	1/16		1/16	1		5	59		32
2	1	1/8	1/8	4/4	2	1	1/16		1/16	1		5	47		33
2	1	1/8	1/8	4/4	1	2	1/8		1/8	1		3	69		25
2	1	3/16	3/16	4/4	2	1	1/16		1/16	1		5	59		34
2	1	1/4	1/4	4/4	2	1	1/16		1/16	1		4	52		35
2	1	1/4	1/4	4/4	1	2	1/8		1/8	1		8	68		26
2	1	1/4	1/4	4/4	1	1	1/4		1/4	1		5	71		21
2	1	5/16	5/16	4/4	2	1	1/16		1/16	1		5	59		36
2	1	3/8	3/8	4/4	2	1	1/16		1/16	1		8	56		37
2	1	3/8	3/8	4/4	1	2	1/8		1/8	1		4	64		27
2	1	7/16	7/16	4/4	2	1	1/16		1/16	1		5	59		38
2	1	1/2	1/2	4/4	2	1	1/16		1/16	1		9	51		39
2	1	1/2	1/2	4/4	1	2	1/8		1/8	1		6	66		28
2	1	1/2	1/2	4/4	1	1	3/8		1/4	3/2		5	71		22
2	1	9/16	9/16	4/4	2	1	1/16		1/16	1		5	59		40
2	1	5/8	5/8	4/4	2	1	1/16		1/16	1		5	47		41
2	1	5/8	5/8	4/4	1	2	1/8		1/8	1		9	63		29
2	1	11/16	11/16	4/4	2	1	1/16		1/16	1		5	59		42
2	1	3/4	3/4	4/4	2	1	1/16		1/16	1		4	52		43
2	1	3/4	3/4	4/4	1	2	1/4		1/4	1		7	61		30
2	1	13/16	13/16	4/4	2	1	1/16		1/16	1		8	56		44
2	1	7/8	7/8	4/4	2	1	1/16		1/16	1		7	49		45
2	1	7/8	7/8	4/4	1	1	1/8		1/8	1		10	70		23
2	1	15/16	15/16	4/4	2	1	1/16		1/16	1		6	54		46
3	2	0	0	4/4	2	1	1/16		1/16	1		5	47		57
3	2	0	0	4/4	1	2	1/4		1/4	1		9	63		50
3	2	0	0	4/4	1	2	1/4		1/4	1		6	66		50
3	2	0	0	4/4	1	1	1/4		1/4	1		5	71		47
3	2	1/16	1/16	4/4	2	1	1/16		1/16	1		5	59		58
3	2	1/8	1/8	4/4	2	1	1/16		1/16	1		3	57		59
3	2	3/16	3/16	4/4	2	1	1/16		1/16	1		5	59		60
3	2	1/4	1/4	4/4	2	1	1/16		1/16	1		8	56		61
3	2	1/4	1/4	4/4	1	2	1/8		1/8	1		4	64		51
3	2	1/4	1/4	4/4	1	1	1/2		1/2	1		5	71		48
3	2	5/16	5/16	4/4	2	1	1/16		1/16	1		5	59		62
3	2	3/8	3/8	4/4	2	1	1/16		1/16	1		4	52		63
3	2	3/8	3/8	4/4	1	2	1/8		1/8	1		8	68		52
3	2	7/16	7/16	4/4	2	1	1/16		1/16	1		5	59		64
3	2	1/2	1/2	4/4	2	1	1/16		1/16	1		9	51		65
3	2	1/2	1/2	4/4	1	2	1/8		1/8	1		6	66		53
3	2	9/16	9/16	4/4	2	1	1/16		1/16	1		6	54		66
3	2	5/8	5/8	4/4	2	1	1/16		1/16	1		5	47		67
3	2	5/8	5/8	4/4	1	2	1/8		1/8	1		9	63		54
3	2	11/16	11/16	4/4	2	1	1/16		1/16	1		9	51		68
3	2	3/4	3/4	4/4	2	1	1/16		1/16	1		8	44		69
3	2	3/4	3/4	4/4	1	2	1/8		1/8	1		4	64		55
3	2	3/4	3/4	4/4	1	1	1/4		1/4	1	1	5	71		49
3	2	13/16	13/16	4/4	2	1	1/16		1/16	1		5	47		70
3	2	7/8	7/8	4/4	2	1	1/16		1/16	1		4	40		71
3	2	7/8	7/8	4/4	1	2	1/8		1/8	1		8	68		56
3	2	15/16	15/16	4/4	2	1	1/16		1/16	1		4	52		72
4	3	0	0	4/4	2	1	1/16		1/16	1		9	51		84
4	3	0	0	4/4	1	2	1/8		1/8	1		6	66		77
4	3	0	0	4/4	1	1	1/4		1/4	1	-1	5	71		73
4	3	1/16	1/16	4/4	2	1	1/16		1/16	1		6	54		85
4	3	1/8	1/8	4/4	2	1	1/16		1/16	1		5	47		86
4	3	1/8	1/8	4/4	1	2	1/8		1/8	1		9	63		78
4	3	3/16	3/16	4/4	2	1	1/16		1/16	1		9	51		87
4	3	1/4	1/4	4/4	2	1	1/16		1/16	1		8	44		88
4	3	1/4	1/4	4/4	1	2	1/8		1/8	1		4	64		79
4	3	1/4	1/4	4/4	1	1	1/4		1/4	1		5	71		74
4	3	5/16	5/16	4/4	2	1	1/16		1/16	1		5	47		89
4	3	3/8	3/8	4/4	2	1	1/16		1/16	1		4	40		90
4	3	3/8	3/8	4/4	1	2	1/8		1/8	1		8	68		80
4	3	7/16	7/16	4/4	2	1	1/16		1/16	1		4	52		91
4	3	1/2	1/2	4/4	2	1	1/16		1/16	1		9	51		92
4	3	1/2	1/2	4/4	1	2	1/8		1/8	1		6	66		81
4	3	1/2	1/2	4/4	1	1	3/8		1/4	3/2		5	71		75
4	3	9/16	9/16	4/4	2	1	1/16		1/16	1		6	54		93
4	3	5/8	5/8	4/4	2	1	1/16		1/16	1		5	47		94
4	3	5/8	5/8	4/4	1	2	1/8		1/8	1		9	63		82
4	3	11/16	11/16	4/4	2	1	1/16		1/16	1		9	51		95
4	3	3/4	3/4	4/4	2	1	1/16		1/16	1		4	52		96
4	3	3/4	3/4	4/4	1	2	1/4		1/4	1		7	61		83
