quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
75/8	0.125	3	2	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66	F#4	4	73
19/2	0.125	3	2	5/8	5/8	4/4	1	1	1/32		1/32	1		4	64	E4	4	74
77/8	0.125	3	2	21/32	21/32	4/4	1	1	1/32		1/32	1		9	63	D#4	4	75
39/4	0.125	3	2	11/16	11/16	4/4	1	1	1/32		1/32	1		7	61	C#4	4	76
79/8	0.125	3	2	23/32	23/32	4/4	1	1	1/32		1/32	1		5	59	B3	3	77
10	0.125	3	2	3/4	3/4	4/4	2	1	1/32		1/32	1		4	40	E2	2	85
10	1.0	3	2	3/4	3/4	4/4	1	1	1/4		1/4	1		4	64	E4	4	78
10	1.0	3	2	3/4	3/4	4/4	1	1	1/4		1/4	1		8	68	G#4	4	78
10	1.0	3	2	3/4	3/4	4/4	1	1	1/4		1/4	1		5	71	B4	4	78
81/8	0.125	3	2	25/32	25/32	4/4	2	1	1/32		1/32	1		6	42	F#2	2	86
41/4	0.125	3	2	13/16	13/16	4/4	2	1	1/32		1/32	1		8	44	G#2	2	87
83/8	0.125	3	2	27/32	27/32	4/4	2	1	1/32		1/32	1		3	45	A2	2	88
21/2	0.125	3	2	7/8	7/8	4/4	2	1	1/32		1/32	1		5	47	B2	2	89
85/8	0.125	3	2	29/32	29/32	4/4	2	1	1/32		1/32	1		7	49	C#3	3	90
43/4	0.125	3	2	15/16	15/16	4/4	2	1	1/32		1/32	1		9	51	D#3	3	91
87/8	0.125	3	2	31/32	31/32	4/4	2	1	1/32		1/32	1		4	52	E3	3	92
11	0.125	4	3	0	0	4/4	2	1	1/32		1/32	1		5	47	B2	2	113
11	1.0	4	3	0	0	4/4	1	1	1/4		1/4	1		9	63	D#4	4	93
11	1.0	4	3	0	0	4/4	1	1	1/4		1/4	1		6	66	F#4	4	93
11	1.0	4	3	0	0	4/4	1	1	1/4		1/4	1		5	71	B4	4	93
89/8	0.125	4	3	1/32	1/32	4/4	2	1	1/32		1/32	1		7	49	C#3	3	114
45/4	0.125	4	3	1/16	1/16	4/4	2	1	1/32		1/32	1		9	51	D#3	3	115
91/8	0.125	4	3	3/32	3/32	4/4	2	1	1/32		1/32	1		4	52	E3	3	116
23/2	0.125	4	3	1/8	1/8	4/4	2	1	1/32		1/32	1		6	54	F#3	3	117
93/8	0.125	4	3	5/32	5/32	4/4	2	1	1/32		1/32	1		8	56	G#3	3	118
47/4	0.125	4	3	3/16	3/16	4/4	2	1	1/32		1/32	1		3	57	A3	3	119
95/8	0.125	4	3	7/32	7/32	4/4	2	1	1/32		1/32	1		5	59	B3	3	120
12	0.5	4	3	1/4	1/4	4/4	2	1	1/8		1/8	1		8	56	G#3	3	121
97/8	0.125	4	3	9/32	9/32	4/4	1	1	1/32		1/32	1		5	59	B3	3	94
49/4	0.125	4	3	5/16	5/16	4/4	1	1	1/32		1/32	1		7	61	C#4	4	95
99/8	0.125	4	3	11/32	11/32	4/4	1	1	1/32		1/32	1		9	63	D#4	4	96
25/2	0.5	4	3	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	122
25/2	0.125	4	3	3/8	3/8	4/4	1	1	1/32		1/32	1		4	64	E4	4	97
101/8	0.125	4	3	13/32	13/32	4/4	1	1	1/32		1/32	1		6	66	F#4	4	98
51/4	0.125	4	3	7/16	7/16	4/4	1	1	1/32		1/32	1		8	68	G#4	4	99
103/8	0.125	4	3	15/32	15/32	4/4	1	1	1/32		1/32	1		10	70	A#4	4	100
13	0.5	4	3	1/2	1/2	4/4	2	1	1/8		1/8	1		9	51	D#3	3	123
13	0.125	4	3	1/2	1/2	4/4	1	1	1/32		1/32	1		5	71	B4	4	101
105/8	0.125	4	3	17/32	17/32	4/4	1	1	1/32		1/32	1		10	70	A#4	4	102
53/4	0.125	4	3	9/16	9/16	4/4	1	1	1/32		1/32	1		8	68	G#4	4	103
107/8	0.125	4	3	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66	F#4	4	104
27/2	0.5	4	3	5/8	5/8	4/4	2	1	1/8		1/8	1		8	56	G#3	3	124
27/2	0.125	4	3	5/8	5/8	4/4	1	1	1/32		1/32	1		4	64	E4	4	105
109/8	0.125	4	3	21/32	21/32	4/4	1	1	1/32		1/32	1		9	63	D#4	4	106
55/4	0.125	4	3	11/16	11/16	4/4	1	1	1/32		1/32	1		7	61	C#4	4	107
111/8	0.125	4	3	23/32	23/32	4/4	1	1	1/32		1/32	1		5	59	B3	3	108
14	0.5	4	3	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	125
14	0.25	4	3	3/4	3/4	4/4	1	1	1/16		1/16	1		7	61	C#4	4	109
57/4	0.25	4	3	13/16	13/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	110
29/2	0.5	4	3	7/8	7/8	4/4	2	1	1/8		1/8	1		6	54	F#3	3	126
29/2	0.25	4	3	7/8	7/8	4/4	1	1	1/16		1/16	1		5	71	B4	4	111
59/4	0.25	4	3	15/16	15/16	4/4	1	1	1/16		1/16	1		10	70	A#4	4	112
15	0.25	5	4	0	0	4/4	2	1	1/16		1/16	1		5	47	B2	2	152
15	1.0	5	4	0	0	4/4	1	1	1/4		1/4	1		9	63	D#4	4	127
15	1.0	5	4	0	0	4/4	1	1	1/4		1/4	1		6	66	F#4	4	127
15	1.0	5	4	0	0	4/4	1	1	1/4		1/4	1		5	71	B4	4	127
61/4	0.25	5	4	1/16	1/16	4/4	2	1	1/16		1/16	1		6	54	F#3	3	153
31/2	0.25	5	4	1/8	1/8	4/4	2	1	1/16		1/16	1		5	59	B3	3	154
63/4	0.25	5	4	3/16	3/16	4/4	2	1	1/16		1/16	1		3	57	A3	3	155
16	1.0	5	4	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	156
16	1.0	5	4	1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	156
16	0.125	5	4	1/4	1/4	4/4	1	1	1/32		1/32	1		4	76	E5	5	128
129/8	0.125	5	4	9/32	9/32	4/4	1	1	1/32		1/32	1		9	75	D#5	5	129
65/4	0.125	5	4	5/16	5/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	130
131/8	0.125	5	4	11/32	11/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	131
33/2	0.125	5	4	3/8	3/8	4/4	1	1	1/32		1/32	1		3	69	A4	4	132
133/8	0.125	5	4	13/32	13/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	133
67/4	0.125	5	4	7/16	7/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	134
135/8	0.125	5	4	15/32	15/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	135
17	1.0	5	4	1/2	1/2	4/4	2	1	1/4		1/4	1		3	57	A3	3	157
17	1.0	5	4	1/2	1/2	4/4	2	1	1/4		1/4	1		7	61	C#4	4	157
17	0.125	5	4	1/2	1/2	4/4	1	1	1/32		1/32	1		4	76	E5	5	136
137/8	0.125	5	4	17/32	17/32	4/4	1	1	1/32		1/32	1		9	75	D#5	5	137
69/4	0.125	5	4	9/16	9/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	138
139/8	0.125	5	4	19/32	19/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	139
35/2	0.125	5	4	5/8	5/8	4/4	1	1	1/32		1/32	1		3	69	A4	4	140
141/8	0.125	5	4	21/32	21/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	141
71/4	0.125	5	4	11/16	11/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	142
143/8	0.125	5	4	23/32	23/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	143
18	1.0	5	4	3/4	3/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	158
18	1.0	5	4	3/4	3/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	158
18	0.125	5	4	3/4	3/4	4/4	1	1	1/32		1/32	1		4	76	E5	5	144
145/8	0.125	5	4	25/32	25/32	4/4	1	1	1/32		1/32	1		9	75	D#5	5	145
73/4	0.125	5	4	13/16	13/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	146
147/8	0.125	5	4	27/32	27/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	147
37/2	0.125	5	4	7/8	7/8	4/4	1	1	1/32		1/32	1		3	69	A4	4	148
149/8	0.125	5	4	29/32	29/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	149
75/4	0.125	5	4	15/16	15/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	150
151/8	0.125	5	4	31/32	31/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	151
19	1.0	6	5	0	0	4/4	2	1	1/4		1/4	1		3	57	A3	3	187
19	1.0	6	5	0	0	4/4	2	1	1/4		1/4	1		7	61	C#4	4	187
19	0.125	6	5	0	0	4/4	1	1	1/32		1/32	1		4	76	E5	5	159
153/8	0.125	6	5	1/32	1/32	4/4	1	1	1/32		1/32	1		9	75	D#5	5	160
77/4	0.125	6	5	1/16	1/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	161
155/8	0.125	6	5	3/32	3/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	162
39/2	0.125	6	5	1/8	1/8	4/4	1	1	1/32		1/32	1		3	69	A4	4	163
157/8	0.125	6	5	5/32	5/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	164
79/4	0.125	6	5	3/16	3/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	165
159/8	0.125	6	5	7/32	7/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	166
20	1.0	6	5	1/4	1/4	4/4	2	1	1/4		1/4	1		8	56	G#3	3	188
20	1.0	6	5	1/4	1/4	4/4	2	1	1/4		1/4	1		5	59	B3	3	188
20	0.125	6	5	1/4	1/4	4/4	1	1	1/32		1/32	1		4	76	E5	5	167
161/8	0.125	6	5	9/32	9/32	4/4	1	1	1/32		1/32	1		9	75	D#5	5	168
81/4	0.125	6	5	5/16	5/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	169
163/8	0.125	6	5	11/32	11/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	170
41/2	0.125	6	5	3/8	3/8	4/4	1	1	1/32		1/32	1		3	69	A4	4	171
165/8	0.125	6	5	13/32	13/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	172
83/4	0.125	6	5	7/16	7/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	173
167/8	0.125	6	5	15/32	15/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	174
21	0.5	6	5	1/2	1/2	4/4	2	1	1/8		1/8	1		6	54	F#3	3	189
21	0.25	6	5	1/2	1/2	4/4	1	1	1/16		1/16	1		3	69	A4	4	175
21	0.75	6	5	1/2	1/2	4/4	1	2	3/16		1/8	3/2		3	69	A4	4	183
85/4	0.25	6	5	9/16	9/16	4/4	1	1	1/16		1/16	1		7	61	C#4	4	176
43/2	0.5	6	5	5/8	5/8	4/4	2	1	1/8		1/8	1		9	51	D#3	3	190
43/2	0.25	6	5	5/8	5/8	4/4	1	1	1/16		1/16	1		6	66	F#4	4	177
87/4	0.25	6	5	11/16	11/16	4/4	1	1	1/16		1/16	1		5	71	B4	4	178
87/4	0.25	6	5	11/16	11/16	4/4	1	2	1/16		1/16	1		5	71	B4	4	184
22	0.5	6	5	3/4	3/4	4/4	2	1	1/8		1/8	1		4	52	E3	3	191
22	0.25	6	5	3/4	3/4	4/4	1	1	1/16		1/16	1		8	68	G#4	4	179
22	0.75	6	5	3/4	3/4	4/4	1	2	3/16		1/8	3/2		8	68	G#4	4	185
89/4	0.25	6	5	13/16	13/16	4/4	1	1	1/16		1/16	1		5	59	B3	3	180
45/2	0.5	6	5	7/8	7/8	4/4	2	1	1/8		1/8	1		4	40	E2	2	192
45/2	0.25	6	5	7/8	7/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	181
91/4	0.25	6	5	15/16	15/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	182
91/4	0.25	6	5	15/16	15/16	4/4	1	2	1/16		1/16	1		3	69	A4	4	186
23	0.25	7	6	0	0	4/4	2	1	1/16		1/16	1		5	47	B2	2	220
23	0.75	7	6	0	0	4/4	1	2	3/16		1/8	3/2		9	63	D#4	4	218
23	1.0	7	6	0	0	4/4	1	1	1/4		1/4	1		6	66	F#4	4	193
93/4	0.25	7	6	1/16	1/16	4/4	2	1	1/16		1/16	1		9	51	D#3	3	221
47/2	0.25	7	6	1/8	1/8	4/4	2	1	1/16		1/16	1		6	54	F#3	3	222
95/4	0.25	7	6	3/16	3/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	223
95/4	0.25	7	6	3/16	3/16	4/4	1	2	1/16		1/16	1		7	61	C#4	4	219
24	1.0	7	6	1/4	1/4	4/4	2	2	1/4		1/4	1		8	44	G#2	2	227
24	0.125	7	6	1/4	1/4	4/4	1	1	1/32		1/32	1		5	59	B3	3	194
193/8	0.125	7	6	9/32	9/32	4/4	1	1	1/32		1/32	1		7	61	C#4	4	195
97/4	0.125	7	6	5/16	5/16	4/4	1	1	1/32		1/32	1		9	63	D#4	4	196
195/8	0.125	7	6	11/32	11/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	197
49/2	0.5	7	6	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	224
49/2	0.125	7	6	3/8	3/8	4/4	1	1	1/32		1/32	1		6	66	F#4	4	198
197/8	0.125	7	6	13/32	13/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	199
99/4	0.125	7	6	7/16	7/16	4/4	1	1	1/32		1/32	1		3	69	A4	4	200
199/8	0.125	7	6	15/32	15/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	201
25	1.0	7	6	1/2	1/2	4/4	2	2	1/4		1/4	1		3	45	A2	2	228
25	0.125	7	6	1/2	1/2	4/4	1	1	1/32		1/32	1		7	61	C#4	4	202
201/8	0.125	7	6	17/32	17/32	4/4	1	1	1/32		1/32	1		9	63	D#4	4	203
101/4	0.125	7	6	9/16	9/16	4/4	1	1	1/32		1/32	1		4	64	E4	4	204
203/8	0.125	7	6	19/32	19/32	4/4	1	1	1/32		1/32	1		6	66	F#4	4	205
51/2	0.5	7	6	5/8	5/8	4/4	2	1	1/8		1/8	1		6	54	F#3	3	225
51/2	0.125	7	6	5/8	5/8	4/4	1	1	1/32		1/32	1		8	68	G#4	4	206
205/8	0.125	7	6	21/32	21/32	4/4	1	1	1/32		1/32	1		3	69	A4	4	207
103/4	0.125	7	6	11/16	11/16	4/4	1	1	1/32		1/32	1		5	71	B4	4	208
207/8	0.125	7	6	23/32	23/32	4/4	1	1	1/32		1/32	1		7	73	C#5	5	209
26	1.0	7	6	3/4	3/4	4/4	2	2	1/4		1/4	1		5	47	B2	2	229
26	0.125	7	6	3/4	3/4	4/4	1	1	1/32		1/32	1		9	63	D#4	4	210
209/8	0.125	7	6	25/32	25/32	4/4	1	1	1/32		1/32	1		4	64	E4	4	211
105/4	0.125	7	6	13/16	13/16	4/4	1	1	1/32		1/32	1		6	66	F#4	4	212
211/8	0.125	7	6	27/32	27/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	213
53/2	0.5	7	6	7/8	7/8	4/4	2	1	1/8		1/8	1		8	56	G#3	3	226
53/2	0.125	7	6	7/8	7/8	4/4	1	1	1/32		1/32	1		3	69	A4	4	214
213/8	0.125	7	6	29/32	29/32	4/4	1	1	1/32		1/32	1		5	71	B4	4	215
107/4	0.125	7	6	15/16	15/16	4/4	1	1	1/32		1/32	1		7	73	C#5	5	216
215/8	0.125	7	6	31/32	31/32	4/4	1	1	1/32		1/32	1		9	75	D#5	5	217
27	1.0	8	7	0	0	4/4	2	2	1/4		1/4	1		7	49	C#3	3	257
27	0.25	8	7	0	0	4/4	1	1	1/16		1/16	1		4	76	E5	5	230
109/4	0.125	8	7	1/16	1/16	4/4	1	1	1/32		1/32	1		9	75	D#5	5	231
219/8	0.125	8	7	3/32	3/32	4/4	1	1	1/32		1/32	1		7	73	C#5	5	232
55/2	0.5	8	7	1/8	1/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	253
55/2	0.125	8	7	1/8	1/8	4/4	1	1	1/32		1/32	1		5	71	B4	4	233
221/8	0.125	8	7	5/32	5/32	4/4	1	1	1/32		1/32	1		3	69	A4	4	234
111/4	0.125	8	7	3/16	3/16	4/4	1	1	1/32		1/32	1		8	68	G#4	4	235
223/8	0.125	8	7	7/32	7/32	4/4	1	1	1/32		1/32	1		6	66	F#4	4	236
28	1.0	8	7	1/4	1/4	4/4	2	2	1/4		1/4	1		8	44	G#2	2	258
28	0.125	8	7	1/4	1/4	4/4	1	1	1/32		1/32	1		4	64	E4	4	237
225/8	0.125	8	7	9/32	9/32	4/4	1	1	1/32		1/32	1		8	68	G#4	4	238
113/4	0.125	8	7	5/16	5/16	4/4	1	1	1/32		1/32	1		5	71	B4	4	239
227/8	0.125	8	7	11/32	11/32	4/4	1	1	1/32		1/32	1		3	69	A4	4	240
57/2	0.5	8	7	3/8	3/8	4/4	2	1	1/8		1/8	1		4	52	E3	3	254
57/2	0.125	8	7	3/8	3/8	4/4	1	1	1/32		1/32	1		8	68	G#4	4	241
229/8	0.125	8	7	13/32	13/32	4/4	1	1	1/32		1/32	1		6	66	F#4	4	242
115/4	0.125	8	7	7/16	7/16	4/4	1	1	1/32		1/32	1		4	64	E4	4	243
231/8	0.125	8	7	15/32	15/32	4/4	1	1	1/32		1/32	1		9	63	D#4	4	244
29	1.0	8	7	1/2	1/2	4/4	2	2	1/4		1/4	1		3	45	A2	2	259
29	0.25	8	7	1/2	1/2	4/4	1	1	1/16		1/16	1		7	61	C#4	4	245
117/4	0.25	8	7	9/16	9/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	246
59/2	0.5	8	7	5/8	5/8	4/4	2	1	1/8		1/8	1		7	49	C#3	3	255
59/2	0.25	8	7	5/8	5/8	4/4	1	1	1/16		1/16	1		3	69	A4	4	247
119/4	0.25	8	7	11/16	11/16	4/4	1	1	1/16		1/16	1		8	68	G#4	4	248
30	1.0	8	7	3/4	3/4	4/4	2	1	1/4		1/4	1		5	47	B2	2	256
30	0.25	8	7	3/4	3/4	4/4	1	1	1/16		1/16	1		8	68	G#4	4	249
121/4	0.25	8	7	13/16	13/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	250
61/2	0.5	8	7	7/8	7/8	4/4	2	2	1/8		1/8	1		5	35	B1	1	260
61/2	0.25	8	7	7/8	7/8	4/4	1	1	1/16		1/16	1		4	64	E4	4	251
123/4	0.25	8	7	15/16	15/16	4/4	1	1	1/16		1/16	1		9	63	D#4	4	252
31	0.25	9	8	0	0	4/4	2	1	1/16		1/16	1		4	40	E2	2	281
31	1.0	9	8	0	0	4/4	1	1	1/4		1/4	1		8	56	G#3	3	261
31	1.0	9	8	0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	261
