quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
16	0.25	5	4	1/4	1/4	4/4	2	1	1/16		1/16	1		8	56	G#3	3	120
16	1.0	5	4	1/4	1/4	4/4	1	1	1/4		1/4	1		4	76	E5	5	101
65/4	0.25	5	4	5/16	5/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	121
33/2	0.25	5	4	3/8	3/8	4/4	2	1	1/16		1/16	1		9	63	D#4	4	122
33/2	0.5	5	4	3/8	3/8	4/4	1	2	1/8		1/8	1		5	71	B4	4	106
67/4	0.25	5	4	7/16	7/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	123
17	0.25	5	4	1/2	1/2	4/4	2	1	1/16		1/16	1		7	61	C#4	4	124
17	0.5	5	4	1/2	1/2	4/4	1	1	1/8		1/8	1		3	69	A4	4	102
17	1.0	5	4	1/2	1/2	4/4	1	2	1/4		1/4	1		3	69	A4	4	107
69/4	0.25	5	4	9/16	9/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	125
35/2	0.25	5	4	5/8	5/8	4/4	2	1	1/16		1/16	1		3	57	A3	3	126
35/2	0.5	5	4	5/8	5/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	103
71/4	0.25	5	4	11/16	11/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	127
18	0.0	5	4	3/4	3/4	4/4	1	2	0	grace32	1/32	1		9	75	D#5	5	108
18	0.0	5	4	3/4	3/4	4/4	1	2	0	grace32	1/32	1		7	73	C#5	5	109
18	0.0	5	4	3/4	3/4	4/4	1	2	0	grace32	1/32	1		9	75	D#5	5	110
18	0.0	5	4	3/4	3/4	4/4	1	2	0	grace32	1/32	1		7	73	C#5	5	111
18	0.0	5	4	3/4	3/4	4/4	1	2	0	grace32	1/32	1		9	75	D#5	5	112
18	0.0	5	4	3/4	3/4	4/4	1	2	0	grace32	1/32	1		7	73	C#5	5	113
18	0.25	5	4	3/4	3/4	4/4	2	1	1/16		1/16	1		8	56	G#3	3	128
18	0.5	5	4	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	104
18	0.5	5	4	3/4	3/4	4/4	1	2	1/8		1/8	1		5	71	B4	4	114
73/4	0.25	5	4	13/16	13/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	129
37/2	0.25	5	4	7/8	7/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	130
37/2	0.5	5	4	7/8	7/8	4/4	1	2	1/8		1/8	1		8	68	G#4	4	115
37/2	0.5	5	4	7/8	7/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	105
75/4	0.25	5	4	15/16	15/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	131
19	0.25	6	5	0	0	4/4	2	1	1/16		1/16	1		7	61	C#4	4	143
19	0.5	6	5	0	0	4/4	1	1	1/8		1/8	1		3	69	A4	4	132
19	1.0	6	5	0	0	4/4	1	2	1/4		1/4	1		3	69	A4	4	140
77/4	0.25	6	5	1/16	1/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	144
39/2	0.25	6	5	1/8	1/8	4/4	2	1	1/16		1/16	1		3	57	A3	3	145
39/2	0.5	6	5	1/8	1/8	4/4	1	1	1/8		1/8	1		7	73	C#5	5	133
79/4	0.25	6	5	3/16	3/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	146
20	0.25	6	5	1/4	1/4	4/4	2	1	1/16		1/16	1		8	56	G#3	3	147
20	0.5	6	5	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	134
20	0.5	6	5	1/4	1/4	4/4	1	2	1/8		1/8	1		5	71	B4	4	141
81/4	0.25	6	5	5/16	5/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	148
41/2	0.25	6	5	3/8	3/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	149
41/2	0.5	6	5	3/8	3/8	4/4	1	2	1/8		1/8	1		8	68	G#4	4	142
41/2	0.5	6	5	3/8	3/8	4/4	1	1	1/8		1/8	1		4	76	E5	5	135
83/4	0.25	6	5	7/16	7/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	150
21	0.25	6	5	1/2	1/2	4/4	2	1	1/16		1/16	1		3	57	A3	3	151
21	0.5	6	5	1/2	1/2	4/4	1	1	1/8		1/8	1		7	73	C#5	5	136
85/4	0.25	6	5	9/16	9/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	152
43/2	0.25	6	5	5/8	5/8	4/4	2	1	1/16		1/16	1		8	56	G#3	3	153
43/2	0.5	6	5	5/8	5/8	4/4	1	1	1/8		1/8	1		5	71	B4	4	137
87/4	0.25	6	5	11/16	11/16	4/4	2	1	1/16		1/16	1		4	64	E4	4	154
22	0.25	6	5	3/4	3/4	4/4	2	1	1/16		1/16	1		6	54	F#3	3	155
22	0.5	6	5	3/4	3/4	4/4	1	1	1/8		1/8	1		3	69	A4	4	138
89/4	0.25	6	5	13/16	13/16	4/4	2	1	1/16		1/16	1		9	63	D#4	4	156
45/2	0.25	6	5	7/8	7/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	157
45/2	0.5	6	5	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	139
45/2	0.5	6	5	7/8	7/8	4/4	1	1	1/8		1/8	1		8	68	G#4	4	139
91/4	0.25	6	5	15/16	15/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	158
23	0.25	7	6	0	0	4/4	2	1	1/16		1/16	1		5	47	B2	2	169
23	1.0	7	6	0	0	4/4	1	1	1/4		1/4	1		9	63	D#4	4	159
23	1.0	7	6	0	0	4/4	1	1	1/4		1/4	1		6	66	F#4	4	159
93/4	0.25	7	6	1/16	1/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	170
47/2	0.25	7	6	1/8	1/8	4/4	2	1	1/16		1/16	1		3	45	A2	2	171
95/4	0.25	7	6	3/16	3/16	4/4	2	1	1/16		1/16	1		5	59	B3	3	172
24	0.25	7	6	1/4	1/4	4/4	2	1	1/16		1/16	1		8	44	G#2	2	173
24	0.5	7	6	1/4	1/4	4/4	2	2	1/8		1/8	1		8	44	G#2	2	191
24	0.5	7	6	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	160
24	1.0	7	6	1/4	1/4	4/4	1	2	1/4		1/4	1		5	71	B4	4	166
97/4	0.125	7	6	5/16	5/16	4/4	2	1	1/32		1/32	1		4	52	E3	3	174
195/8	0.125	7	6	11/32	11/32	4/4	2	1	1/32		1/32	1		9	51	D#3	3	175
49/2	0.125	7	6	3/8	3/8	4/4	2	1	1/32		1/32	1		4	52	E3	3	176
49/2	0.5	7	6	3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	161
197/8	0.125	7	6	13/32	13/32	4/4	2	1	1/32		1/32	1		6	54	F#3	3	177
99/4	0.25	7	6	7/16	7/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	178
25	0.25	7	6	1/2	1/2	4/4	2	1	1/16		1/16	1		3	45	A2	2	179
25	0.5	7	6	1/2	1/2	4/4	2	2	1/8		1/8	1		3	45	A2	2	192
25	0.5	7	6	1/2	1/2	4/4	1	1	1/8		1/8	1		7	73	C#5	5	162
25	1.0	7	6	1/2	1/2	4/4	1	2	1/4		1/4	1		7	73	C#5	5	167
101/4	0.125	7	6	9/16	9/16	4/4	2	1	1/32		1/32	1		4	52	E3	3	180
203/8	0.125	7	6	19/32	19/32	4/4	2	1	1/32		1/32	1		9	51	D#3	3	181
51/2	0.125	7	6	5/8	5/8	4/4	2	1	1/32		1/32	1		4	52	E3	3	182
51/2	0.5	7	6	5/8	5/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	163
205/8	0.125	7	6	21/32	21/32	4/4	2	1	1/32		1/32	1		6	54	F#3	3	183
103/4	0.25	7	6	11/16	11/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	184
26	0.25	7	6	3/4	3/4	4/4	2	1	1/16		1/16	1		8	44	G#2	2	185
26	0.5	7	6	3/4	3/4	4/4	2	2	1/8		1/8	1		8	44	G#2	2	193
26	0.5	7	6	3/4	3/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	164
26	1.0	7	6	3/4	3/4	4/4	1	2	1/4		1/4	1		5	71	B4	4	168
105/4	0.125	7	6	13/16	13/16	4/4	2	1	1/32		1/32	1		4	52	E3	3	186
211/8	0.125	7	6	27/32	27/32	4/4	2	1	1/32		1/32	1		9	51	D#3	3	187
53/2	0.125	7	6	7/8	7/8	4/4	2	1	1/32		1/32	1		4	52	E3	3	188
53/2	0.5	7	6	7/8	7/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	165
213/8	0.125	7	6	29/32	29/32	4/4	2	1	1/32		1/32	1		6	54	F#3	3	189
107/4	0.25	7	6	15/16	15/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	190
27	0.25	8	7	0	0	4/4	2	1	1/16		1/16	1		3	45	A2	2	209
27	0.5	8	7	0	0	4/4	2	2	1/8		1/8	1		3	45	A2	2	227
27	0.5	8	7	0	0	4/4	1	1	1/8		1/8	1		7	73	C#5	5	194
27	1.0	8	7	0	0	4/4	1	2	1/4		1/4	1		7	73	C#5	5	205
109/4	0.125	8	7	1/16	1/16	4/4	2	1	1/32		1/32	1		4	52	E3	3	210
219/8	0.125	8	7	3/32	3/32	4/4	2	1	1/32		1/32	1		9	51	D#3	3	211
55/2	0.125	8	7	1/8	1/8	4/4	2	1	1/32		1/32	1		4	52	E3	3	212
55/2	0.5	8	7	1/8	1/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	195
221/8	0.125	8	7	5/32	5/32	4/4	2	1	1/32		1/32	1		6	54	F#3	3	213
111/4	0.25	8	7	3/16	3/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	214
28	0.25	8	7	1/4	1/4	4/4	2	1	1/16		1/16	1		8	44	G#2	2	215
28	0.5	8	7	1/4	1/4	4/4	2	2	1/8		1/8	1		8	44	G#2	2	228
28	0.5	8	7	1/4	1/4	4/4	1	1	1/8		1/8	1		5	71	B4	4	196
28	1.0	8	7	1/4	1/4	4/4	1	2	1/4		1/4	1		5	71	B4	4	206
113/4	0.125	8	7	5/16	5/16	4/4	2	1	1/32		1/32	1		4	52	E3	3	216
227/8	0.125	8	7	11/32	11/32	4/4	2	1	1/32		1/32	1		9	51	D#3	3	217
57/2	0.125	8	7	3/8	3/8	4/4	2	1	1/32		1/32	1		4	52	E3	3	218
57/2	0.5	8	7	3/8	3/8	4/4	1	1	1/8		1/8	1		4	64	E4	4	197
229/8	0.125	8	7	13/32	13/32	4/4	2	1	1/32		1/32	1		6	54	F#3	3	219
115/4	0.25	8	7	7/16	7/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	220
29	0.25	8	7	1/2	1/2	4/4	2	1	1/16		1/16	1		6	42	F#2	2	221
29	0.25	8	7	1/2	1/2	4/4	1	1	1/16		1/16	1		9	63	D#4	4	198
117/4	0.25	8	7	9/16	9/16	4/4	2	1	1/16		1/16	1		9	51	D#3	3	222
117/4	0.25	8	7	9/16	9/16	4/4	1	1	1/16		1/16	1		3	69	A4	4	199
59/2	0.25	8	7	5/8	5/8	4/4	2	1	1/16		1/16	1		4	52	E3	3	223
59/2	0.25	8	7	5/8	5/8	4/4	1	1	1/16		1/16	1		8	68	G#4	4	200
119/4	0.25	8	7	11/16	11/16	4/4	2	1	1/16		1/16	1		3	45	A2	2	224
119/4	0.25	8	7	11/16	11/16	4/4	1	1	1/16		1/16	1		6	66	F#4	4	201
30	0.5	8	7	3/4	3/4	4/4	2	1	1/8		1/8	1		5	47	B2	2	225
30	0.5	8	7	3/4	3/4	4/4	1	2	1/8		1/8	1		4	64	E4	4	207
30	0.5	8	7	3/4	3/4	4/4	1	1	1/8		1/8	1		8	68	G#4	4	202
61/2	0.5	8	7	7/8	7/8	4/4	2	1	1/8		1/8	1		5	35	B1	1	226
61/2	0.5	8	7	7/8	7/8	4/4	1	2	1/8		1/8	1		9	63	D#4	4	208
61/2	0.25	8	7	7/8	7/8	4/4	1	1	1/16		1/16	1		6	66	F#4	4	203
123/4	0.25	8	7	15/16	15/16	4/4	1	1	1/16		1/16	1		4	64	E4	4	204
31	0.25	9	8	0	0	4/4	2	1	1/16		1/16	1		4	40	E2	2	230
31	1.0	9	8	0	0	4/4	1	1	1/4		1/4	1		8	56	G#3	3	229
31	1.0	9	8	0	0	4/4	1	1	1/4		1/4	1		5	59	B3	3	229
31	1.0	9	8	0	0	4/4	1	1	1/4		1/4	1		4	64	E4	4	229
125/4	0.25	9	8	1/16	1/16	4/4	2	1	1/16		1/16	1		8	44	G#2	2	231
63/2	0.25	9	8	1/8	1/8	4/4	2	1	1/16		1/16	1		5	47	B2	2	232
127/4	0.25	9	8	3/16	3/16	4/4	2	1	1/16		1/16	1		4	52	E3	3	233
